created_at,screen_name,text,Label
5/14/2021 16:25,datuakrajoangek," Saya sepakat 100% dengan ibu ini. Pikiran ya jernih. Dia tegak berdiri buat bangsa palestina. Kalau dari kostumnya dan narasinya, dia pendukung Palestine Liberation Organization. Coba cari yang pendukung Islamic Resistence Movement (Hamas) pasti narasinya 100% beda.",0
5/14/2021 16:29,Sinfourth_, Bukan gitu logika pikirnya Bung.  Dehumanisasi Israel terhadap Palestina itu membuat mekanisme pertahanan rakyat Palestina yg ditandai dengan terbentuknya beberapa organisasi perlawanan. Salah satunya HAMAS.  Semua warga Palestina berhak membela diri karena dijajah.,0
5/14/2021 16:32,rasgans," Membela diri itu perlu. Tapi yang dilakukan Hamas membombardir Israel dengan roket dan kemudian berlindung di balik tempat tinggal sipil, terlebih membuat ruang bawah tanah yang di atasnya ada pemukiman orang Palestina, sama saja memberi kesempatan bagi Israel menyerang Palestina",1
5/14/2021 16:33,BrdKelima," @GunRomli Kalau bantuan dihentikan, yg berperang mungkin lama kelamaan akan kehabisan dana dan akhirnya terpaksa memulai gencatan senjata.",1
5/14/2021 16:41,nangky76, Kesengsaraan rakyat palestina digiring menjadi isu konflik hamas x zionis.   Sehingga banyak pemakluman thd jatuhnya korban rakyat palestina.  Dan ngeheknya gak ada satupun dr mereka (yg ngegiring ataupun yg memaklumi) tinggal di gaza ... emang kontol kalian tu ... ð,1
5/14/2021 16:42,Sinfourth_," Gua ulangin lagi. Itu melanisme perlawanan. Hamas ruangnya terbatas.  Ini sama kayak BLM melawan penindasan sistem. Gua tanya deh, apa teori lu dalam menyalahkan Hamas  ? Hamas itu warga Palestina loh.  Lu berpegang dengan teori apa ? Kemanusiaankah ? Paparan perspektif teori lo",0
5/14/2021 16:53,himnk3," KONFLIK PALESTINA vs ISRAEL sjk GW LAHIR yak begituh2 ajah, TIDAK pernah SELESAI. yg rada MODUS n GW tauk sendiri yak si RIJIEK n GENK YAMAN dimarih +jugak USTADRUN kek si SOMAD tar bukak DONASI purak2nya buat PALESTINA etapih endingnya dipake buat KAWIN PAGI, beli RUBICON/HD dll",2
5/14/2021 16:53,IbnuMuchtar9, @fnndtrhc @Timothy42556561 @narkosun Rakyat Palestina bersatu dengan Hamas untuk mempertahankan tanah mereka...,0
5/14/2021 16:57,HaidharAli14," @datuakrajoangek Hamas dan Israel itu simbiosis mutualisme..,di saat hamas menipis dompetnya,pasti bikin ulah, Israel uji coba senjata,dan Hamas panen donasi,, rakyat Palestina yg di antara hidup dan mati....",2
5/14/2021 17:05,patar_situmeang," @Merciful010 @Menlu_RI PALESTINA harus merdeka bro dengan cerdas bukan pakai mayat. Lu dukungnya juga sesaat doang waktu panas2nya aja bro. Klw sekalian mau pejuang hamas, terbang aja kesana bawa keluarga lu bro.",2
5/14/2021 17:08,HaidharAli14, @AntoniSulton @pengarang_sajak Simbiosis mutualisme..Hamas dan Israel,0
5/14/2021 17:09,patriakhi, Anggep ae yang kemaren kemaren gencatan senjata sekedar intermezo doang,0
5/14/2021 17:13,KrishnaWangsa, @ViyasaBagoes @AnneSerlo @Iqbal__Kholidi Banyak sekali analisis yang mengatakan bahwa Hamas sebenarnya tak peduli dengan keselamatan rakyat Palestina. Mereka tahu betul bahwa roket yg dikirim ke Israel tidak akan banyak gunanya. Tapi toh dikirim juga.,0
5/14/2021 17:15,Tiracputri," Isu konflik agama untk menutupi brutalnya Israel dlm penjajahan, kejahatan apartheid,  Pejuang islam, sabar, jgn terpancing dengan melakukan bom bunuh diri, cara itu tidak pintar, malah membikin nama islam buruk, dan akhirnya isu teralihkan #palestina #IsraelTerrorist",1
5/14/2021 17:20,jumianto_RK," Klo ada konflik Palestina dengan Israel biasanya PKS langsung galang donasi  Juga eks FPI eks HTI  Keributan selalu dikaitkan dengan agama, padahal hanya isu politik  https://t.co/XqgGDAz4Wk",1
5/14/2021 17:20,SalehLapadi," Sama seperti Saudi yang bangkrut secara ekonomi di Yaman dan hari ini meminta gencatan senjata dan mengakhiri perang. Israel juga begitu, bedanya Arab Saudi tetap berada di wilayah tersebut karena memiliki sejarah, tetapi Zionis hanya diisi para migran dan tanpa kewarganegaraan.",1
5/14/2021 17:27,urboyyss, Bahkan rakyat Israel sendiri banyak yang minta gencatan senjata. Semoga cepat berakhir,1
5/14/2021 17:51,liasatria89, @WhalienJust palestina percaya ? kata nya israel ngajak gencatan senjata .setelah menghancur kan gaza ini adalah taktik perang israel halus untuk mematikan ekonomi gaza semua bangunan rusak kalau dia terus kan israel pasti jadi abu sebentar lagi laknatullah memang licik,2
5/14/2021 17:55,Janet89257920, @MCAOps Konflik Israel vs Palestina menguntungkan finansial kelompok Hamas,1
5/14/2021 17:56,ndilalahe, Mendukung Palestina tapi tidak dengan Hamas itu harusnya sebuah sikap yang mudah dimengerti,1
5/14/2021 17:59,Marvel68243788," @conan_idn Aku suka palestina Dan Israel , kalau hamas aku nggak suka",2
5/14/2021 18:06,asiansIenderman, @AREAJULID Kalian tau ga? Hamas itu penyebab konflik palestina dengan israel. Saya pribadi lebih suka PFLP atau Fatah walaupun mereka komunis dan liberal tetapi masih jauh mendingan. Btw demo itu provokasi dari bentrok dahulu tetapi,2
5/14/2021 18:10,stalingradddd," @Jayabay19479190 Memang hamas yg selalu bikin onar , hamas mau damai sama israel tp syaratnya etnis yahudi di bunuh semua dan israel harus angkat kaki dr yerusalem, inikan bukan solusi win to win",2
5/14/2021 18:12,kadrun_kw," @Rentonized @KakekHalal Bagi Khaled Mashal, konflik Israel vs Palestina berarti uang.  https://t.co/1pjcKgPb5A",2
5/14/2021 18:24,tambossnafu, @fadil_hs @GunRomli Ya makanya PBB mau menengahi masalah ini diusulkannya solusi yaitu 2 negara disitu. Palestina dan Israel. Tp Fatah mau tp Hamas nolak. Dan justru Hamas maunya âDeath to all jewishâ. Ya ogah lah israel. Perang dah jadinya..,0
5/14/2021 18:24,rara_ranger," sirael ini ketaker amat. palestina protest, langsung nyerang Al Aqsa, ngerusuhin umat yang beribadah, abis itu ngerudal Gaza, terakhir nyerang dengan dalih Hamas. gituuuu terus berpuluh2 tahun tapi ya masi aja ada yg belain. heran ð",2
5/14/2021 18:28,bossketjil, HOAX... Lama-lama orang jadi gak respect. Semakin membenarkan isu konflik Israel-Palestina memang ada yg jaga.,2
5/14/2021 18:44,hasmibakhtiar," Israel mulai khawatir stok Iron dome menipis, sedangkan roket dari Hamas terus menggila. Barat mulai memaksa untuk gencatan senjata.",0
5/14/2021 18:48,Mantan_Barista," @hasmibakhtiar Jgn mau gencatan senjata, sifat asli mreka adlh munafik  https://t.co/fi9eCBl40l",2
5/14/2021 18:49,youl_af, @hasmibakhtiar Lagu lama pasukan dajjal... Terdesak minta gencatan senjata jurus ampuh menghindar kekalahan,2
5/14/2021 18:50,haniefanm," abis menyelam menyusuri twit2 seputar konflik Palestina dan Israel, baik yg pro/kontra sampe menyentuh isu terkait sejarah Islam yg jarang diketahui oleh kita sendiri.",1
5/14/2021 19:11,tsetiady," Palestina padahal sudah dapat sentimen positif dunia dari perebutan lahan di tepi barat kemaren... seharusnya biarkan PLA yang maju, tapi malah dirusak oleh Hamas dengan menarik fokus kembali ke konflik jalur Gaza dengan saling mengebom dgn Israel... mang pada pengen ribut aj tuh",1
5/14/2021 19:11,RosandiID, @hasmibakhtiar @Iseng57185173 Tidak alasan untuk gencatan senjata,0
5/14/2021 19:23,Vay43078800, @hasmibakhtiar Jangan dulu gencatan senjata . Tunggu israel bubuk dulu . Enak aja .,2
5/14/2021 19:56,gajah_mada88," Fatah berkemungkinan akan bekerjasama dengan Hamas menentang Israel. Gabungan ini jarang berlaku di Palestina. Menjadikan pejuang sekutu Palestina bertambah kuat setelah bergabungnya rakyat Jordan, Syria, Iraq dan Luban yang akan terut serta #BeritaPalestina",0
5/14/2021 20:05,Krisna32235611, Semakin paham bahwa Hamas itu organisasi teror di Arab Saudi karena mereka menjual penderitaan rakyat Palestina dengan memakai agama,1
5/14/2021 20:12,Panca5ila, Di Palestina Partai HAMAS  Di Indonesia @PKSejahtera   Sama2 berafiliasi dengan Ikhwanul Muslimin pencinta khilafah meski dengan jalan TEROR...,0
5/14/2021 20:23,citzid," Fatah kemungkinan akan bergandengan tangan dengan Hamas melawan ð®ð±. Kombinasi langka di Palestina. Menjadikan pejuang sekutu Palestina semakin kuat setelah rakyat Yordaniað¯ð´, Suriahð¸ð¾, Irakð®ð¶ dan Lebanon juga ingin bergabung melawan ð®ð± #SavePalestine #IsraelTerrorist",0
5/14/2021 20:24,JalanLuru5," @4Y4NKZ Hamas ini tidak berbeda dengan teroris, berlindung di balik agama, berlindung dibalik rakyat palestina, demi ambisinya rakyat palestina dikorbankan.   Radikal tidak mau damai, tetapi merasa dizolimi sama seperti kadrun.  Bagaimana Palestina bisa memperoleh simpati dunia.",1
5/14/2021 22:02,jayerszpietersz, @KakekHalal Tidak ada yg salah dengan Israel ataupun Palestina.. Yg salah adalah biang rusuh Hamas yg menjadikan Palestina tumbal untuk kepentingan mereka sendiri.. Sayangnya mayoritas umat muslim terlanjur dibutakan oleh media yg terus2an memframing kesalahan terhadap Israel.. ð,1
5/14/2021 22:03,josetya," @Abim84069738 @KakekHalal Palestina itu nama wilayah, di dalamnya ada berbagai suku dan agama. Sedangkan Negara Israel adalah negara yang didirikan oleh para settler colony (see: https://t.co/krijDru6tT) zionist berdalih agama yg menggusur suku2 di Palestina. Tidak ada hubungannya dengan keturunan IsraEl.",0
5/14/2021 22:09,SUHARJI05362330, @kelincipetelur HAMAS SALAH SATU PENYEBAB KOMPLIK PALESTINA DAN ISRAEL ð¤,0
5/14/2021 22:09,rizahariati," @hasmibakhtiar Dan sebagaimana yg terjadi sudah2 Israel akan menang, rakyat akan terbunuh, Palestina akan semakin mengecil.  Israel memiliki Amrik dan Tiongkok dalam genggamannya.  Siapa yg menyerang Israel dengan senjata, justru akan melukai muslim. Diplomasi adalah jalan terbaik, tapi tertutu",2
5/14/2021 22:15,R_adiakusumah," Hanya terjadi pada masyarakat Muslim di Indonesia,mereka mendukung HAMAS tp membenci Syiah, yg memberi bantuan material Iran ke Palestina yang di puji Turki dengan Erdogannya, cobalah baca berita, jgn baca WAG keluarga doang, jgn malu2 gitulah u/memuji Iran #PalestineUnderAttack",2
5/14/2021 22:31,SyarifullahDja1," @Hilmi28 Krn yg dibutuhkan dunia adalah opini bahwa Palestina merdeka dgn ibukota Yerusalem, tentu PBB akan mandul Krn Amerika dan Israel ngamuk, nggak apa-apa ngamuk, yg penting ada deklarasi dulu bersama 5 aliansi ini, sebab kalau tempuh jalur perang, maka yg menderita rakyat palestina",1
5/14/2021 22:32,HambaFakirNya, @DealovaKikin @budiawan83 Banyak yg salah kaprahtth konflik Palestina dan Israel,0
5/14/2021 22:50,CBudaya," @KakekHalal Silahkan anda bela Israel, Kami bangsa yg masih menjalankan amanah UU. Kemerdekaan adalah hak segala bangsa, dan jika Kakek ingin bela penindas, maka Soekarnois seperti kami juga berhak bersuara untuk Palestina.   Silahkan kakek berdiri dengan AS, Inggris, UE, UEA dan Saudi.",1
5/14/2021 22:50,Pasifisstate," Negara indonesia tidak memiliki hubungan diplomatik dengan israel udah hura-hura, gak ada gunanya selama gk menekan negara arab buat memerdekakan palestina",0
5/14/2021 22:52,UkiSetiawan15, @ismailfahmi @hnurwahid inti dari semua ini adalah..sampai akhir zaman-kiamat israel dan palestina tidak akan berdamai..hanya allah swt yang tahu kapan akan selesai konflik israel dan palestina..di dunia ini ga ada yang ga mungkin..tetapi kalau allah swt sudah berkhendak segalanya jadi mungkin,1
5/14/2021 22:57,AlexStanding," Konflik palestina vs israel bukan perang agama. Di negara kita hal ini dijadikan isu dimana titik didihnya islam vs yahudi,+ kristen + komunis.  https://t.co/x3vNS7c7iz",0
5/14/2021 22:58,saputrahendraa," mengingat bacaan fadel lebih banyak soal konflik israel dan palestina, tp kalau dilihat dr sisi kemanusiaan dan mencoba mengingat kembali sejarah dan apa yang dituliskan di Al-quran masa iya kita diam saja? CMIIW ya",1
5/14/2021 23:03,rezanufa," Kalau emang Israel pengen damai, dari dulu udah beres ini konflik. Masalahnya tu, Israel pengen Palestina musnah. Dan gak ada yang sanggup nyetop mereka.",0
5/14/2021 23:04,CBudaya," @GunRomli Kaum moderat di negeri ini seharusnya terdepan dalam melawan Israel. Sebab negara Israel dibentuk berdasarkan ras dan agama Yahudi.   Gara2 bela2 Palestina ini sepi dikalangan moderat, maka bela2 Palestina justru dibajak oleh kelompok2 yg wataknya persis sama dengan Israel.",2
5/14/2021 23:04,jc_pring60," Dengan tidak membela Palestina atas penjajahan Zionis Israel... Anda bukan hanya tidak lucu, tapi memuakkan...",2
5/14/2021 23:04,islamipribadi," Jujur sebelumnya saya cukup 'kusut' dalam memahami konflik yang terjadi di Palestina. Seharusnya persepsi publik yang mendukung bisa disamakan dengan memasifkan penyebaran informasi ini pak, seperti melalui tokoh Muhammadiyah, dsb",1
5/14/2021 23:12,husain_fahasbu, Konflik Palestina VS Israel memang konflik lama yang baru adalah hari-hari ini di Indonesia ada beberapa orang justru berpihak pada Israel.,0
5/14/2021 23:15,Pasifisstate," Siapakah yg nyerang duluan? Israel atau palestina?  Plis ini kenapa semua orang pada goblok dengan pertanyaan ini, israel udah nyerang duluan dari tahun 1948.",2
5/14/2021 23:19,TheArieAir, Kebijakan luar negeri pemerintah Indonesia sejak awal sudah mendukung Palestina.  Indonesia bersikap sangat bermusuhan terhadap Israel dan menolak menjalin hubungan dengan Israel.   #programfolback,0
5/14/2021 23:19,BenYasin14, @patar_situmeang @Menlu_RI Lu baca reply gw kaga sih????   Israel yg pertama kali menolak gencatan senjata yg diusulkan Mesir.   Lu kalo mau jilat Israel jgn nanggung2 lha,0
5/14/2021 23:27,TheArieAir," Konflik Israel vs Palestina itu perebutan wilayah semata bukanlah perang agama  Tak ada kaitan dg agama  Israel didukung AS, itu ibarat Inggris membuat negara Singapura di Asia Tenggara",0
5/14/2021 23:30,dwioktariyadi, @aewin86 @RachlanNashidik @Andiarief__ @tempodotco @AgusYudhoyono Sikap Pemerintah Indonesia juga tegas dan jelas menyikapi krisis Palestina dan Israel.  Sumber tulisan Tempo ..ðð   https://t.co/PiPqjwfDZB  https://t.co/yNsC6PZQPq,1
5/14/2021 23:33,rrnonyrbh4," klau aq sich pingin nya damai aja, dari pada serangan2an gitu @mbah_mijan banyak memakan korban nnti takutnya..  Konflik antara Palestina vs Israel semoga cepet selesai yach @mbah_mijan &amp; berakhir damai",1
5/14/2021 23:41,saputrahendraa," @AchmadSyahid68 @fadelyafie Saya sepakat pak, saya memang sudah banyak mendengar apa yang membuat pemerintah israel terlihat tidak ada keinginan untuk berdampingan hidup dengan palestina. hanya saja saya tidak tahu apakah itu benar secara keseluruhan,sebagian atau tidak sama sekali.",0
5/14/2021 23:44,rendrasejati," Zionis yahudi israel gak mempan dengan kutukan dan kecaman, palestina butuh bantuan nyata yg bisa bebaskan palsetina dr gempuran pesawat zionis.",1
5/14/2021 23:44,bai_sue," @sodwijo @MuhammadiyinGL Hhmmm kayanya ga gitu deh ceritanya. Jend. Sudirman justru melawan Sukarno yg pgn gencatan senjata. Itulah cikal bakal ""perseteruan"" angkatan darat dgn Sukarno yg berujung diambil alih pemerintahan oleh Soeharto. Baca buku Salim Said.",0
5/14/2021 23:45,hm16062019_pro," Syiah rafidhah membebaskan Palestina dengan mengandalkan Hamas. Itu artinya Hamas bekerja untuk kepentingan 12 imam syiah rafidhah, bukan karena Allah Ta'ala dan kepentingan islam. Jangan tertipu dengan mereka yg mengatakan ini demi kepentingan islam",0
5/14/2021 23:46,glrhn," @thedufresne @andianwilatutu @IanSPCC Ya sudah. Hamas salah karena menggunakan human shield. Dan Israel biadab. Udah. Mikirnya gitu. Ga usah biner, Mail. Bisa kok mengutuk kebengisan Israel tapi juga mengutuk kenekatan Hamas. Bisa banget.",2
5/14/2021 23:47,raka_ardiant," @hasmibakhtiar kelihatan pengecut, ngelobiÂ² barat utk memaksa gencatan senjata...hajar trs sampai mrk pergi dari palestine...",2
5/14/2021 23:47,matkoplak77," Jangan israel menduduki tempat hunian palestina , jng merambah negeri palestina yg sdh diakui oleh lbh dr 2/3 Negara dunia.  PBB harus menyelesaikan konflik ke 2 negara tsb secara hukum lnternasional dan hrs ditaati yg melanggar hrs dikenakan sanksi.",1
5/14/2021 23:48,Qshareina," Ngeri orang2 macam dia yg pandai bernarasi cerita tentang konflik palestina  israel, krna opini2nya banyak memepengaruhi orang jd ragu mau dukung palestina apa gak.",0
5/14/2021 23:49,Dewifit91924548, @herricahyadi Saya orng Indonesia mereka d Indonesia y benci Hamas adalah penghianat dan pemecah belah mereka bagian dr Yahudi dan israel.dan tindakan mereka sangat memalukan sbgi mahluk y merasa sbgi manusia.,0
5/14/2021 23:58,roni_suhendro," @GunRomli Hamas berhenti menyerang dan Israel terus membangun pemukiman ilegal di tanah Palestina dan selanjutnya diklaim sbg milik mereka, gitu menurut lu yg terbaik Rom? Hamas juga gak akan nyerang Israel klo Israel gak terus mencaplok tanah Palestina Rom. Jangan trus membodohi orang rom",0
5/14/2021 23:58,BangHendraAhmad," @GunRomli @mrshananto Busyet dah klo menyamakan Hamas dengan Israel. HamasÂ adalah gerakan Palestina dari kelompok Islam, Sunni, dan nasionalis yang menentang pendudukan Zionis Israel di Palestina. Perjuangan dengan Penjajahan adalah hal yang berbeda.",1
5/15/2021 1:30,muchlis_ar, @ismailfahmi Masing2 pihak bangun narasi kebencian. Konflik dah jadi komoditi bagi para elit.   Kita jangan menyiram api konflik dg bensin kebencian mas. Itu poin saya. Fair dan proporsional aja.   Hamas memang membajak perjuangan kebangsaan Palestina dg isu agama. Itu fakta.,1
5/15/2021 7:29,kresbung," @moneylopers @NimrodSianipar Kitab itu gak ada urusannya dgn isu politik masa kini. Konflik Israel-Palestina ini urusan penegakan hukum internasional, bukan klaim wilayah berdasarkan ayat-ayat Alkitab atau ramalan gajelas tentang hari kiamat, apapun agamanya.  - Rohman",0
5/15/2021 17:05,sibangpay," Konflik Palestina - Israel adlh konflik perebutan wilayah perbatasan yg dipolitisir menjadi konflik antar agama. Kelompok yg melaksanakan politik identitas dgn isu agama diyakini bukan berjuang utk kepentingan rakyat dan negara Palestina, melainkan utk kepentingannya sendiri!",1
5/15/2021 17:58,jiraq, @GunRomli Sipil Palestina dan Israel sama2 jadi korban akibat perang.,0
5/15/2021 18:09,Ferzu_," dari pagi gabisa tidur buka twitter isinya pada pro cons sama palestina dan israel, mempertanyakan kekuatan doa dan debat kusir agnostik/atheis.  berat banget woy bahasannya, ditambah they used english yang udah kek jurnal2 internasional aja pokoknya.",0
5/15/2021 18:21,Megatop99, @DedyNad_id @jokowi Betul...Palestina dan Israel sama2 bandel gak damai2..padahal mereka satu keturunan(Abrahamik),2
5/15/2021 18:28,abah_Lemong, @miharja_ozzy sambil lari2an dan mengacungkan bendera dr kertas dia teriak palestina palestina palestina... saat ane lihat 'benderanya' ada tulisan i love palestina dan israel anjing. ntah siapa yg ngajarin. itu anak ane yg baru kls 2 SD.,2
5/15/2021 19:16,galihpu30792548," @MHendratmoko @vaky_sa @detikcom Oh begitu!,jadi gak salah dong kalo memang palestina mau ambil alih kembali wilayahnya ya harus berani berperang dulu dengan israel dan sekutunya.",0
5/15/2021 19:39,Si_Shodik," Hamas dan Israel, ada perspektif hamas adalah pahlawannya warga gaza palestina, ada lagi hamas sebagai teroris, namun ada perspektif lain bahwa hamas dan israel adalah satu kubu, dimana hamas mjd pemantik tergusurnya warga palestina oleh serangan kecil yg dibalas serangan besar",1
5/15/2021 19:56,kaffeiin, There's no way orang mendukung kejahatan perang Israel hanya karena biar punya opini berbeda dan buta dengan korban-korban Palestina,0
5/15/2021 19:56,SyarifullahDja1," @msaid_didu Sy sepakat dengan bung Didu, akhir akhir ini banyak yg menyalahkan palestina, padahal biang kerok semua ini adalah Israel, bahkan ada yg menyalahkan Hamas Krn berperang dgn Israel, lantas apa mau mereka ? Mau suruh diam Hamas lalu warga Palestina dihabisi ?",0
5/15/2021 19:59,Anak_Termanu," Kali ini saya setuju dengan Rocky Gerung...  Israel - Palestina jangan dikaitkan dengan Agama..  [Rocky Gerung: Konflik Israel-Palestina Berebut Tanah, Bukan Berebut Tuhan]  https://t.co/vX8yqrf4zZ",1
5/15/2021 20:13,Taarufindo," Perang dengan Yahudi Israel bakal terjadi, inilah Adab Islam dalam berperang, umat Islam wajib tau !  #palestina #israel #savepalestina #palestine #savepalestine #gaza #AlAqsaMosque #AlAqsaUnderAttack #prayforpalestine #prayforpalestina  https://t.co/TngTMzuHuJ",1
5/15/2021 20:18,Rmeysaozkn52, @bryanadams Tolong jangan diamkan tweet ini. Serangan Israel terhadap Palestina bertentangan dengan hukum internasional dan moralitas dasar dan harus segera diakhiri. Kami mendesak dunia untuk mengambil tindakan sekarang untuk menghentikan gelombang baru agresi Israel. #HearGaza,0
5/15/2021 20:19,Robert_Piliang," Konflik Palestina dan Israel sering terjadi,sangat mudah bagi mereka mendapatkan video atau gambar gambar lama.  Kita yang tdk mengikuti info palestina akan sangat mudah percaya.  Saat melihat informasi baru cek digoogle kebenarannya cari dgn kata kunci dlm bahasa inggris.",1
5/15/2021 20:41,sasonwilianto, @yashadipura Tapi masalah nya orang palestina jauh lebih pinter daripada negara negara yg pernah ditipu/dikadalin china.... cek aja di google   jumlah .  Dengan kondisi terjajah saja jumlah profesor di palestina hampir sama banyaknya dengan jumlah profesor di israel.. ððð,0
5/15/2021 21:11,mang_kum," Orang2 mabok agama dukung Israel, padahal orang2 Palestina berniat bikin negara bukan khilafah dengan landasan ideal mirip Pancasila karena ada keragaman di dalam komunitas mereka yang terusir dari rumahnya dan tinggal di pengungsian.  Bukan org Indonesia kalau ga pro Palestina.",0
5/15/2021 21:14,JuhaniEnju," @PresidenKopi Biasa israel keteteran baru tereak,  gencatan senjata,  kalau Palestine yang di gasak diam saja,  dasar kafirun",2
5/15/2021 21:19,koncil49848772," @HusinShihab Maaf , saya tidak setuju dengan tindakan israel, tapi yg aneh kenapa saudi cs ga bantu palestina, semoga panjenengan bersuara juga atas gempuran saudi ke yaman? Bedanya saudi israel apa ya? Sama kayaknya sama2 nyerang",0
5/15/2021 21:22,RidhoHerlamban6," @detikcom Sebenernya siapapun presiden Amerika gak akan ada pengaruhnya bagi timur tengah, karena mereka semua dalam kendali zionis, cuma yg membedakan Biden dg Trump adlah Trump seorang pebisnis jd Trump lebih memilih untuk tidak melakukan gencatan senjata saat pengambil Alihan jerussalem",2
5/15/2021 21:31,RidhoHerlamban6," @345_rizki @AbuRay6 @detikcom Gini ya Hamas v Israel itu sama halnya dengan jaman penjajahan Belanda dulu, terus Hamas juga sama halnya dengan orang Indonesia dulu yaitu mempertahankan tanah air mereka gak lebih. Alasan kenapa negaraÂ² Arab tidak bantu palestin karena, Amerika dan Israel bersama mediaÂ² besar",0
5/15/2021 22:17,hanzeng6, @tempodotco Negara negara dunia hanya bisa berkoar-koar doang tanpa adanya upaya dukungan gerakan nyata untuk Palestina karena takut dengan sekutunya Israel yaitu Amerika serikat.,2
5/15/2021 22:28,Sherly0ctaviani," @lelembutputih @Tonga_Nixon Benar tepat sekali, Indonesia tidak menjalin hubungan diplomatik dengan Israel. Sampai saat ini politik luar negeri Indonesia selalu mendukung kemerdekaan negara Palestina. Sebagaimana dahulu Palestina mengakui dan mendukung kedaulatan Indonesia pada saat kemerdekaan RI.",0
5/15/2021 22:30,lysorin, @EnggalPMT Gencatan senjata buat ngisi pasokan,2
5/15/2021 22:31,NobitaNewbie, Semoga saja kedekatan belio dengan zionis israel dapat nenjadi jalan agar penyerangan thdp palestina oleh zionis israhel bisa segera berahir...  https://t.co/zJSfZ2cMK7,1
5/15/2021 22:38,AryantoSiahaan," @sahaL_AS Saya juga sbg kristen membela palestina atas nama kemanusiaan( bukan HAMAS),tp kan org2 diluar bwa2 agama,aneh mslh perebutan wilayah ko di bawa agama,dan koar2 umat muslim di tindas,mari bersatu,lah negara2 arab aja santai2 aja tuh,politik dan agama jgn selalu di campur2",1
5/15/2021 23:13,Jhonkosmik," Konflik Israel-Palestina bukan mustahil memicu perang dunia ke 3. Perang dunia ke 3 tentu akan jauh lebih mengerikan dari PD 2, sebab juga memicu perang sipil di wilayah2 tertentu.  Di Eropa, Jerman kemungkinan akan bergabung bersama Turki, yang disebut sekutu klasik.",0
5/15/2021 23:17,Gder2Indra," @PresidenKopi Halaaahh... taktik basi.. ketika Israhell sudah mulai kocar kacir, iron dome ditembus, kota2 mulai dibombardir, mulaiii minta GENCATAN SENJATA...!!!!! Jangan kasih KENDOR..!!! hajaaarrr..!! #IsraelTerrorist #IsraelTerrorist",1
5/15/2021 23:20,Yoga_yonardi97," Semangat untuk pejuang hamas,terus gempur israhell,dan jangan mau untuk gencatan senjata #SaveGaza",1
5/15/2021 23:30,B4ngDm," @Rizmaya__ @Junihadihasan Dan bukan perang agama karena diIsrael ada agama islam, Jahudi, kristen. Bukan perang suku/bangsa diIsrael ada Jahudi/Israel, palestina dan arab, bukan perang antar negara (hamas=lsm).",1
5/15/2021 23:30,arinatanaels," @Kars104 bener2 aneh,bang...masih aja mau dibodoh2in dengan istilah ""Galang dana kemanusiaan utk Palestina"". Ajakin Perang lawan Israel?helloo..jauh amat ke Palestina? Mending kalian perangin tuh teroris di negeri sendiri...dana yg sdh terkumpul,kalian kasih ke keluarga korban teroris...",2
5/15/2021 23:31,Abu_Hafiiz," @Jhonkosmik Apkh Palestina sbg pusat konflik....?klo berdasar hadis,perang akan dimulai dr tumbangny saudi,persia,roma lalu dajjal....",0
5/15/2021 23:32,Chfuad3," Siapapun yang berantem diatas dunia ini, entah di Indonesia atau seperti palestina dengan israel yang menang adalah NU",2
5/15/2021 23:37,janvanessen23," Sdh terlalu banyak narasi yg me-negasi-kan agama dlm konflik ini. Itu yg membuat gerakan bersolidaritas thdp Palestina tercerai-berai. Padahal Soekarno sendiri berpihak pd Palestina. Jika alergi thdp agama, lawan dengan dalil penindasan.",0
5/15/2021 23:38,wa2nlinux, Perang Palestina vs israel kali ini menunjukkan bahwa pendengung itu sangat nyata. Apakah ada pemodal yang berafiliasi dengan Israel untuk membiaskan perjuangan rakyat Palestina ? Waktu yang akan menjawabnya. #AqsaUnderAttack #PalestineUnderAttack,0
5/15/2021 23:39,wedosbanget," @arifinpribadi @ulil Ngapain israel minta damai dengan palestina, orang israel mau caplok palestina. Note ya, hamas sama fatah udah satu tujuan skrg, fatah mau bareng sama hamas ngelawan palestina.",1
5/15/2021 23:49,kertaningnaga," kalo udah kepepet, bentaran jg ngajak gencatan senjata tuh israhell.., dibeking mamarika yg dah siapin surat pernyataan bermaterei 10rebu..!!? ð¤¦ð»ââï¸",2
5/15/2021 23:51,perangutan_, @FKadrun Bisa diduga HTI dan FPI dilarang juga terkait dengan dukungan kepada Palestine dan penolakan kuat kepada Israel.  Walau saat itu Yahudi pesek menggunakan alasan lain dengan pembuktian yg berbelit2. Tujuannya mengeliminasi pendukung Palestina di masyarakat.  Mereka berhasil.,1
5/15/2021 23:51,d_indrajaya," Om Erdogan...lebih baik tiru cara2 Indonesia melawan agresi Israel ke Palestina, jangan ada hub diplomatik dengan Israel apalagi hubungan dagang yg saling menguntungkan....ð¥°",1
5/15/2021 23:51,ElangPejuang," Tapi anehnya, sebagian orang-orang picik yang sok tau narasi berita dan kejadian di lapangan kini memutarbalikkan fakta bahwa Palestina melalui Hamas lah yang membuat teror dengan mengirim 130  roket menuju Tel Aviv.  #INAMALAYAforPalestine #IsraelTerrorism #Palestine",0
5/15/2021 23:52,RafianiR," Nah kan,klo yahudi zionis mulai kalah mnt gencatan senjata...enak bener",0
